-0,9299583;0,5596199;1,210739;351,1614;321,9785;90,94834
-0,9338369;0,5602794;1,205981;350,9213;320,8556;91,55958
-0,9339225;0,5588894;1,204201;351,4575;320,3806;90,56707
-0,9309442;0,5597585;1,205317;351,3498;320,9506;90,40305
-0,9305384;0,5610225;1,206153;351,397;321,5079;90,1629
-0,9299746;0,5612426;1,206973;351,697;321,5314;90,07165
-0,9283795;0,5605915;1,209313;351,7792;322,0382;89,56717
-0,9309001;0,5587524;1,209876;351,8195;322,113;89,54253
-0,9298675;0,5589983;1,209842;351,7438;321,9385;89,37289
-0,9263177;0,560987;1,209035;348,1365;327,144;80,75494
-0,9286647;0,5602995;1,210042;347,5695;327,4615;81,23179
-0,927875;0,5602106;1,210631;347,446;327,67;81,34301
-0,9285514;0,5598248;1,210846;347,3838;327,704;81,41318
-0,9296212;0,5593542;1,210923;347,3564;327,6514;81,4358
-0,9302673;0,5591593;1,210836;347,3793;327,5847;81,40878
-0,9306178;0,559032;1,210775;347,3829;327,6076;81,38731
-0,9316924;0,5583761;1,210697;347,3776;327,6101;81,40587
-0,9322665;0,5581802;1,210885;347,3926;327,6301;81,46335
-0,932296;0,5580618;1,210947;347,3557;327,6861;81,51964
-0,9336143;0,5575301;1,211106;347,3535;327,7704;81,5286
-0,9343054;0,5572036;1,211046;347,3365;327,7737;81,53463
-0,9349146;0,5566694;1,211238;347,3292;327,8407;81,60648
-0,9352958;0,5563775;1,211381;347,3372;327,8999;81,65962
-0,9353817;0,5562557;1,211336;347,3323;327,8944;81,59602
-0,9350934;0,5562537;1,211585;347,2527;327,9368;81,65701
-0,9354308;0,5562486;1,211334;347,2527;327,8707;81,72719
-0,9349899;0,5562481;1,211384;347,2298;327,8607;81,74674
-0,9348519;0,5561988;1,211481;347,2247;327,854;81,7614
-0,9336085;0,5561765;1,211879;347,4121;327,8153;81,86112
-0,9332671;0,5554425;1,211991;347,8267;327,9826;81,8558
-0,9297071;0,5547159;1,212702;348,7308;328,1909;81,97015
-0,9254272;0,5539612;1,213689;349,7506;328,5679;82,22679
-0,9215186;0,553557;1,214694;350,2624;328,6675;82,77242
-0,9162731;0,5525205;1,216544;351,5455;329,3412;83,2413
-0,9148054;0,552349;1,21736;351,5374;329,4622;83,65136
-0,9084339;0,5527723;1,219072;352,3472;329,3615;84,97952
-0,9038701;0,5526674;1,219412;352,921;329,6735;85,60085
-0,8997827;0,5524182;1,219491;353,6891;329,3848;86,57846
-0,8976028;0,5517286;1,219726;354,279;329,8687;86,96584
-0,8970058;0,5507911;1,219129;354,8835;329,2539;87,1438
-0,8965697;0,5502624;1,218136;354,9704;328,9505;86,97997
-0,8964992;0,5491462;1,217721;355,5675;328,2187;87,55854
-0,8964236;0,5455635;1,218096;356,628;328,0801;88,03993
-0,8961949;0,5446185;1,218897;356,7268;328,3527;88,21003
-0,8973503;0,5426827;1,218765;357,8428;328,6331;88,25439
-0,9008007;0,5413237;1,217987;358,0477;327,3873;87,92269
-0,9041152;0,5395376;1,216459;358,6351;326,6599;87,91296
-0,9044287;0,5388997;1,216327;359,0929;326,2625;88,14056
-0,9048948;0,5366592;1,215427;359,8712;326,5635;88,20496
-0,9039865;0,5358471;1,215174;0,2045697;326,7554;88,16919
-0,9033165;0,5352533;1,21525;0,451113;326,9312;88,0919
-0,9042864;0,5343518;1,214932;0,614389;327,1135;87,91978
-0,9043834;0,5340231;1,215064;0,7509308;326,7084;87,71236
-0,903882;0,5341137;1,215121;0,6522254;326,9919;87,58195
-0,9034812;0,533729;1,215473;0,7817889;326,9776;87,48553
-0,9029038;0,5330763;1,216397;0,9310692;327,1317;87,51105
-0,9026818;0,5327895;1,217794;1,150747;327,1186;87,39934
-0,9023988;0,5320527;1,21904;1,370595;326,79;87,25938
-0,9022372;0,5324577;1,21909;0,9163567;326,6866;87,25877
-0,9017587;0,5325688;1,22002;1,135667;326,5197;86,7142
-0,9015336;0,5329661;1,22042;1,074735;326,5395;86,46327
-0,9016259;0,5326236;1,220764;0,8944291;325,9995;86,22636
-0,9013824;0,5334426;1,221314;0,9309446;325,7339;85,89182
-0,8991246;0,5338643;1,223234;0,9476654;326,8603;85,33759
-0,8984582;0,5338851;1,223886;0,842512;327,2403;85,2851
-0,8978581;0,5339354;1,224011;0,7774667;327,2314;84,86008
-0,8977487;0,5339656;1,224162;0,5256109;326,5296;84,65828
-0,8969655;0,5332385;1,22422;0,05541504;325,3527;84,12504
-0,8841169;0,5479152;1,224682;359,3392;327,7664;82,92435
-0,8861203;0,5496383;1,223076;358,5725;327,2956;81,76826
-0,8894339;0,5512484;1,22102;357,9166;326,1423;80,60184
-0,8972547;0,5566982;1,214463;356,4573;326,6197;78,58105
-0,8995647;0,5594372;1,212943;355,613;327,1063;77,76531
-0,8995566;0,5611503;1,212222;355,0306;327,5157;77,34032
-0,9013219;0,5639638;1,211717;354,0441;327,6056;77,11375
-0,9026773;0,5661703;1,211742;353,4024;328,3096;76,4884
-0,9037366;0,5676637;1,211143;352,9132;328,5391;75,87054
-0,903975;0,5747153;1,210365;352,6493;328,4593;75,11449
-0,9088666;0,5795494;1,210716;352,3347;328,6859;74,66841
-0,9117317;0,5814661;1,210636;352,0541;328,7032;74,71186
-0,9124565;0,582064;1,210251;352,044;328,7736;74,526
-0,9150362;0,5850415;1,209402;351,2133;329,1936;74,44354
-0,9158139;0,5866144;1,209352;350,8666;329,3705;74,734
-0,9164753;0,5879261;1,209711;350,5171;329,821;75,11639
-0,9164796;0,5880278;1,209964;350,6461;330,221;75,22205
-0,9162669;0,5883294;1,21004;350,7528;330,0788;75,54398
-0,9161572;0,5885311;1,210219;350,7981;330,1382;75,41533
-0,917891;0,589652;1,210859;351,0565;329,7668;75,25971
-0,9167254;0,5911295;1,2108;351,3298;329,8567;75,4061
-0,9169445;0,5913111;1,211348;351,8576;329,3513;75,83766
-0,9168298;0,5925122;1,212877;352,7124;329,2804;76,04897
-0,9159031;0,5929106;1,213365;353,4442;330,0835;76,0134
-0,9148722;0,5929847;1,214111;353,9243;329,4948;77,18575
-0,9149511;0,5899264;1,215849;354,6163;329,8387;78,44784
-0,9126525;0,5888914;1,216619;354,8716;330,2623;79,26783
-0,90938;0,5866011;1,216759;355,6923;330,6781;79,72733
-0,9085431;0,5839508;1,216031;356,1192;330,6448;80,53028
-0,9071426;0,5814342;1,216608;356,5899;330,7779;81,48182
-0,9072554;0,5804039;1,216518;356,7562;330,5924;81,56036
-0,9079726;0,5784672;1,21747;356,7391;330,3687;82,68443
-0,9062197;0,5775238;1,218372;356,8578;330,4413;83,25877
-0,9049163;0,5758729;1,219101;357,0877;330,0731;83,43883
-0,904325;0,5743391;1,219805;357,4669;329,0419;83,64186
-0,9021084;0,5725089;1,222253;358,0698;330,1809;83,94062
-0,9044032;0,5709559;1,220831;358,1829;329,8073;82,82396
-0,9055426;0,5694284;1,220526;359,2991;328,7473;83,66237
-0,9043663;0,5684964;1,221729;359,4997;330,7571;83,57763
-0,9022915;0,5666849;1,222885;359,7876;331,9163;83,86881
-0,9021604;0,5661752;1,223479;359,8322;330,9895;84,20731
-0,9023495;0,5661922;1,224066;359,5183;330,3;84,6385
-0,9030731;0,56577;1,223474;359,6139;328,3074;84,87122
-0,9021521;0,5641636;1,222884;-0,002534;328,6848;84,57707
-0,9020939;0,563763;1,222607;0,09509848;328,0498;84,44398
-0,901376;0,5622579;1,22163;0,1615666;327,9228;84,3122
-0,9003124;0,5610672;1,221438;0,2653214;327,8868;84,11779
-0,8981369;0,5595937;1,222711;359,9741;327,6554;84,12692
-0,8948884;0,5585165;1,224113;359,7781;328,5132;83,80173
-0,8956375;0,5592215;1,223576;358,8974;328,7305;82,00337
-0,8993468;0,5601466;1,221442;358,3863;327,928;80,50092
-0,9050915;0,5625139;1,217818;357,2756;327,6398;78,40757
-0,9056818;0,5631269;1,217312;357,0067;327,9072;78,2249
-0,9093204;0,5652621;1,215155;355,9176;328,5613;76,72757
-0,9114122;0,5673994;1,21349;354,9952;329,9065;75,48527
-0,9127614;0,5692881;1,211849;354,3166;329,0694;74,98573
-0,9144249;0,5705678;1,210433;353,7141;328,7591;74,4873
-0,9136736;0,5752202;1,208378;352,8539;328,7203;73,45837
-0,9187169;0,5763437;1,206774;352,0299;328,3586;72,70136
-0,9206653;0,5789011;1,205598;351,3555;328,4758;72,54159
-0,9209206;0,5797868;1,205258;351,0265;328,9407;72,62472
-0,9211566;0,580632;1,205386;350,6611;328,916;73,03732
-0,9219503;0,5816926;1,20559;350,1963;329,5387;73,29903
-0,9223375;0,581873;1,205662;350,0181;329,7803;73,32977
-0,9228556;0,5825252;1,206269;349,5634;330,1505;73,66637
-0,9233475;0,5832548;1,206868;349,4249;330,3616;73,82624
-0,9238806;0,5832667;1,207087;349,3893;330,0707;73,969
-0,9242797;0,5838163;1,207263;349,3933;330,147;74,08195
-0,9243846;0,5839118;1,207966;349,4183;330,2548;74,38681
-0,9244413;0,5841379;1,208063;349,5236;330,1339;74,36728
-0,9249556;0,584949;1,208126;349,4224;330,1409;74,28916
-0,9244351;0,5849736;1,208454;350,2785;330,1801;74,28136
-0,9215362;0,5837396;1,209764;351,6472;330,9163;74,27582
-0,9202185;0,5828063;1,210511;352,1505;330,7806;74,96478
-0,9177816;0,5822471;1,21094;353,0021;330,82;75,60797
-0,917165;0,5818638;1,212247;353,2278;330,9408;76,32827
-0,9160187;0,5823756;1,213246;353,3004;331,2588;77,06814
-0,9165201;0,5826747;1,213083;353,7275;330,9641;77,22903
-0,9164214;0,583005;1,213037;353,8029;331,3407;77,18935
-0,9166315;0,584151;1,213236;353,9447;331,6603;77,2822
-0,9161258;0,5846193;1,213248;354,0905;333,3885;77,0247
-0,9162772;0,5851313;1,212865;354,3131;333,4387;77,21204
-0,9159009;0,5859352;1,213831;354,3032;333,9854;77,13753
-0,9151886;0,5864227;1,214467;354,6401;334,0816;77,00457
-0,9143925;0,5865725;1,215101;354,8448;334,6725;77,48522
-0,9133918;0,585821;1,215574;355,0403;334,9105;77,89027
-0,9123113;0,5861645;1,216091;355,3506;334,9857;78,1198
-0,9097538;0,5857291;1,217396;355,6896;335,6982;78,53342
-0,9084017;0,5856833;1,218914;356,0021;336,3798;79,05354
-0,9070277;0,5854542;1,219773;356,4114;336,6821;79,25559
-0,9065824;0,5856768;1,220693;356,5945;336,6805;79,42245
-0,90623;0,5856553;1,221109;357,6021;336,9913;79,54066
-0,9106247;0,5844244;1,221018;357,775;336,8947;79,46857
-0,9104311;0,5826857;1,219824;358,8916;334,4984;80,05132
-0,9099078;0,5814679;1,220415;359,1442;333,0078;80,32988
-0,9068022;0,5803011;1,222083;359,5281;333,9958;81,13925
