-0,9905057;0,3334727;1,202938;352,8509;302,245;74,17163
-0,9922705;0,334042;1,199779;352,7302;301,7084;74,74873
-0,9890754;0,3331321;1,198248;352,6913;304,0437;74,6428
-0,9883161;0,3336544;1,198828;352,7088;304,0458;74,50729
-0,9894364;0,3344188;1,198827;352,6884;304,4317;74,19983
-0,9894097;0,3345357;1,199555;352,9501;304,8935;74,27396
-0,9910491;0,333684;1,200286;352,8286;304,6127;73,87984
-0,9908242;0,3339593;1,200618;352,8369;304,6111;73,79035
-0,9904935;0,3337275;1,200187;352,6995;304,5206;73,70956
-1,00661;0,4703759;1,158417;10,11617;305,445;319,4065
-1,004312;0,4832965;1,15963;7,899179;303,3146;317,002
-1,003594;0,4897065;1,160578;6,82605;302,7198;316,0259
-1,003742;0,492355;1,160923;6,512989;302,4303;315,7216
-1,003746;0,4939234;1,160786;6,466013;302,065;315,4802
-1,003728;0,4943685;1,160624;6,36725;302,0298;315,222
-1,003668;0,4946924;1,160536;6,251541;302,0474;314,9741
-1,003608;0,4953479;1,160621;6,023366;302,0859;314,8055
-1,003615;0,4958948;1,160861;6,015895;302,0555;314,8239
-1,003618;0,4963587;1,160841;6,065301;301,9203;314,8531
-1,003453;0,4964748;1,160885;5,97346;301,8879;314,6762
-1,003159;0,4962252;1,160805;5,883134;301,8372;314,6144
-1,002881;0,4962426;1,160914;5,840976;301,852;314,652
-1,00245;0,4962774;1,160987;5,802843;301,8014;314,6171
-1,002521;0,4970065;1,160748;5,776575;301,6653;314,4929
-1,002187;0,4965069;1,160892;5,660111;301,5923;314,4583
-1,00161;0,4955307;1,160734;5,692853;301,4403;314,4035
-1,001284;0,495199;1,160577;5,706067;301,4429;314,4151
-1,001232;0,4949607;1,16061;5,698214;301,469;314,4584
-1,001486;0,4931948;1,160521;6,167149;301,8707;314,8842
-1,002714;0,490101;1,160578;7,182629;302,8442;315,8022
-1,005641;0,4809735;1,161063;9,938799;305,52;319,0439
-1,008204;0,4675586;1,162111;13,28728;309,3019;324,5596
-1,010401;0,4555424;1,163238;15,57648;312,4278;329,9421
-1,009483;0,4384952;1,166867;17,82898;319,1607;341,4441
-1,010036;0,4321622;1,168909;18,58684;320,9377;345,1695
-1,00881;0,4038153;1,177606;19,16004;328,4276;359,3313
-1,007164;0,3848284;1,184192;17,56092;334,3072;11,14188
-0,9982071;0,3653294;1,192092;14,9901;340,2962;23,28937
-0,9926496;0,3552361;1,196473;12,75899;342,376;29,4938
-0,9845376;0,3430434;1,202341;9,670973;345,9132;38,1941
-0,9795768;0,3359685;1,206395;6,080769;346,3357;44,38357
-0,9729273;0,3304693;1,2098;4,09007;347,7571;48,94816
-0,9603746;0,321643;1,217292;359,6317;347,4536;58,2094
