-0,2313608;0,3224243;1,547722;333,0747;261,8005;80,8912
-0,2289205;0,3203976;1,544095;335,5571;260,5023;80,36959
-0,303218;0,2929651;1,455365;0,316627;290,8208;77,74716
-0,3027502;0,2927092;1,45593;0,5578013;290,8968;77,83836
-0,3030623;0,2919315;1,45601;0,6692935;290,782;77,87917
-0,3039682;0,2922968;1,455596;0,691085;290,5953;77,98431
-0,3026084;0,2912428;1,455881;0,7041932;290,6257;77,87814
-0,3022431;0,2914051;1,456256;0,6471708;290,7075;77,8148
-0,3017002;0,2911124;1,456582;0,7993767;290,7809;77,83424
-0,3020647;0,2912971;1,456759;0,7998121;290,6336;77,81454
-0,301344;0,2922549;1,459926;0,39953;291,0251;77,80016
-0,3020488;0,2926284;1,459398;0,3824456;290,8317;77,88998
-0,3017557;0,2927912;1,458805;0,4595435;290,723;78,02499
-0,3020675;0,2934979;1,458792;0,4427236;290,7654;78,0703
-0,3018341;0,29377;1,458558;0,3216268;290,7474;78,10899
-0,3016582;0,2941601;1,457973;359,934;290,6966;78,07668
-0,3020955;0,2945701;1,455911;359,883;290,2943;78,33153
-0,3042462;0,2957104;1,454283;0,3023756;289,6464;78,50727
-0,3047507;0,2972401;1,453035;359,5531;289,5632;78,48481
-0,3044971;0,2974375;1,45306;359,9408;289,9931;78,5919
-0,3044796;0,2981958;1,451861;359,7624;289,6949;78,9269
-0,3044286;0,2990497;1,451204;359,3623;289,274;79,09692
-0,3037257;0,3006595;1,451473;359,0733;289,2215;79,24525
-0,3001473;0,3013464;1,454204;358,5989;295,9263;78,56704
-0,3005358;0,3025073;1,451575;358,6465;290,3908;78,48647
-0,2975616;0,3045745;1,448455;358,2513;295,6213;79,93276
-0,3014795;0,3044857;1,44982;356,8761;289,0505;78,20572
-0,3041073;0,3064086;1,446081;355,3795;284,2967;77,8082
-0,3045877;0,308334;1,44176;353,9336;278,2749;78,24681
-0,3041315;0,3083764;1,436916;353,6105;271,7181;79,20616
-0,3029217;0,3097661;1,433524;352,8665;268,1573;79,36821
-0,3012111;0,3126754;1,425768;349,8983;256,323;81,70941
-0,298501;0,3180096;1,415836;348,0498;251,6508;84,09502
-0,2948931;0,3191395;1,412172;346,0602;242,4038;85,60005
-0,283942;0,3162242;1,403253;345,7389;234,2203;88,58507
-0,2790399;0,3156002;1,398619;345,0392;227,0133;91,15289
-0,2771966;0,3137646;1,397162;350,1427;221,9545;92,32794
-0,2772634;0,3134539;1,395871;349,9062;221,6261;93,87911
-0,2766327;0,3142859;1,398683;351,0594;223,1757;93,15671
-0,2773854;0,3118978;1,402527;351,7761;224,3461;92,80641
-0,2827375;0,313554;1,409543;349,9405;230,2916;89,09252
-0,2888072;0,3153656;1,4124;350,0068;239,9406;83,88784
-0,299083;0,3116812;1,421269;352,2812;253,5791;81,4141
-0,3015019;0,3109351;1,42497;354,4078;265,8056;81,35439
-0,3016713;0,3120074;1,425847;353,8853;266,2439;80,85363
-0,3027685;0,3134748;1,423225;354,9221;264,0539;81,58248
-0,3013927;0,3149458;1,423531;351,8985;259,8658;82,50845
-0,3023177;0,3148906;1,424973;352,8783;262,0367;81,71731
-0,3021934;0,3140429;1,425874;353,3031;263,3716;81,52526
-0,3028119;0,3131883;1,425359;353,2256;263,3384;81,39009
-0,3042204;0,3116009;1,425569;353,7702;263,4914;81,0827
-0,3046695;0,3124872;1,426827;353,5639;264,3172;80,72988
-0,3044636;0,3130616;1,42792;353,1126;265,3642;80,26596
