-0,9734049;0,1779957;1,226904;355,3898;341,8266;79,02264
-0,9742436;0,1781423;1,225266;355,2543;341,4144;79,45884
-0,9743016;0,181211;1,226792;355,29;341,502;77,95564
-0,9741006;0,1798888;1,225969;355,6723;342,0161;77,72913
-0,9718847;0,17843;1,224487;355,9219;342,0247;77,97737
-0,9723783;0,1784178;1,224378;355,9573;342,1086;77,78142
-0,9825854;0,1826633;1,212688;2,303813;350,5231;72,22736
-1,012569;0,1995037;1,191082;9,259589;352,4935;62,77137
-1,03528;0,2172238;1,176097;13,55483;351,7226;56,25657
-1,045374;0,2265562;1,166884;15,74757;351,1893;53,04513
-1,023837;0,6060182;1,081559;11,54249;289,16;310,9262
-1,017371;0,6164579;1,084629;9,602602;288,2368;309,1438
-1,013816;0,6170074;1,085787;9,188406;287,6649;308,6444
-1,012841;0,6184491;1,086498;8,960988;287,653;308,5797
-1,009441;0,6167928;1,087395;8,769034;287,5787;308,5035
-1,009489;0,618188;1,087895;8,76382;287,583;308,5284
-1,009262;0,618644;1,088706;8,787876;287,4119;308,4821
-1,009261;0,6196359;1,089241;8,573879;287,6539;308,5168
-1,011147;0,619908;1,089106;8,983265;287,4641;308,8064
-1,0122;0,6177191;1,088717;9,399922;287,5662;309,2297
-1,013727;0,616546;1,088108;9,860411;287,5382;309,5162
-1,018998;0,6094698;1,085817;11,3035;288,2189;310,8789
-1,031377;0,5988575;1,082466;14,11485;289,8835;313,8713
-1,043552;0,5774696;1,080014;17,50358;293,3936;318,496
-1,053802;0,5614345;1,079121;20,34976;296,0588;322,1466
-1,065402;0,5334011;1,077903;25,68541;298,8181;327,1388
-1,071821;0,5157396;1,077922;29,93027;299,8766;329,939
-1,080311;0,4888117;1,079445;32,84904;305,1836;336,2743
-1,085014;0,4749594;1,08078;34,66972;307,9821;339,921
-1,088909;0,4541466;1,082331;36,79903;311,357;344,4616
-1,092638;0,4323246;1,084249;40,97231;314,4362;349,243
-1,093951;0,4068959;1,086852;46,09051;318,7438;354,9747
-1,092233;0,3796583;1,090919;51,88989;325,7751;2,371692
-1,090757;0,35502;1,096622;53,82935;335,1005;11,81181
-1,08401;0,3216867;1,105662;56,65691;348,5887;25,51784
-1,075706;0,2986805;1,113025;56,73069;359,0716;36,0582
-1,069002;0,2839952;1,118385;55,75228;4,925303;41,93075
-1,055339;0,2552686;1,130275;54,56969;18,84268;54,82742
-1,048121;0,2403915;1,137247;52,08732;24,32245;59,8565
-1,028967;0,2106892;1,152772;46,02795;34,11611;68,77129
-1,020926;0,2023702;1,157851;44,05754;36,55283;71,03428
-1,011845;0,1923103;1,16375;41,2459;39,78557;74,30183
-1,00832;0,1871973;1,1695;38,12682;39,63205;74,66164
-1,005304;0,1834794;1,175662;36,13366;39,9323;74,94547
-1,002498;0,1812495;1,180204;33,76146;40,59916;75,69364
-0,9974158;0,1746922;1,184045;32,67848;40,73027;76,00206
-0,9951885;0,1723181;1,185731;32,03284;40,42591;75,83366
-0,9917433;0,1696508;1,188782;30,72727;40,3819;75,8792
-0,9869587;0,1663625;1,192176;29,59093;41,16652;76,3904
-0,9780791;0,1561695;1,197122;27,26218;40,61506;76,57967
-0,9724727;0,1496414;1,200681;25,95877;40,95648;76,93254
-0,9690754;0,1458019;1,203033;23,84751;38,70225;76,55529
-0,9664376;0,142532;1,203137;23,89163;41,10608;77,83954
