-0,8662584;0,5707681;1,226902;357,036;332,8205;90,14023
-0,8678122;0,5709125;1,225927;357,2072;332,3293;89,93156
-0,8542457;0,568505;1,232237;357,5484;333,9083;87,57629
-0,8537731;0,5668471;1,232874;357,9581;334,4611;87,64157
-0,8536592;0,5659959;1,233114;358,2249;334,0457;87,63094
-0,8534932;0,565944;1,232991;358,3185;334,1794;87,55914
-0,8524411;0,5662662;1,233464;358,1902;334,1475;87,56
-0,8511069;0,5672033;1,234899;357,6364;335,3548;87,30595
-0,851784;0,5685436;1,235812;357,1304;336,0475;86,52725
-0,8529723;0,5686448;1,235028;357,116;335,1512;86,07848
-0,8848307;0,5891663;1,222406;350,0949;330,533;74,88213
-0,8871284;0,5918592;1,222104;349,5978;330,4619;75,02856
-0,8874784;0,5925552;1,222226;349,4701;330,6363;75,036
-0,8874717;0,5932808;1,222255;349,3776;330,6703;75,09005
-0,887022;0,5937417;1,222803;349,337;330,8175;75,33839
-0,8869057;0,5942684;1,223101;349,435;330,9698;75,27689
-0,8872411;0,5948759;1,223173;349,4136;330,9715;75,18088
-0,8872592;0,595366;1,223338;349,4293;331,1226;75,13522
-0,8876424;0,5959042;1,223549;349,5192;331,1183;75,12563
-0,8875992;0,5958888;1,223865;349,6891;331,2131;75,15163
-0,8874772;0,5958652;1,223987;349,6885;331,3235;75,21834
-0,8872962;0,595847;1,224728;350,1935;331,3381;75,34129
-0,8854001;0,5949315;1,225508;350,8238;331,7433;75,62455
-0,882812;0,5950937;1,226978;351,8046;331,9547;76,18203
-0,8797359;0,5937957;1,227924;352,3778;332,2148;77,07301
-0,8783054;0,593495;1,229838;353,4486;332,548;77,60548
-0,8764024;0,5933725;1,231419;353,9107;332,8225;78,21995
-0,8743062;0,5928074;1,232603;354,5825;332,7968;78,81997
-0,8732793;0,5921884;1,233196;354,8669;332,9054;79,04004
-0,8743923;0,5893883;1,233699;355,3477;333,3154;79,69633
-0,8711438;0,5881277;1,234175;355,743;333,3154;80,41067
-0,8685336;0,5866013;1,234966;356,3081;333,3691;81,07263
-0,8648286;0,5842877;1,235461;356,8329;333,377;81,56888
-0,862304;0,5827871;1,23554;357,2076;332,8798;81,66422
-0,8596342;0,5810437;1,236002;357,7362;332,8434;82,17562
-0,8574548;0,5789924;1,236162;358,1637;332,8169;82,88998
-0,8562379;0,5771912;1,236799;358,9599;332,9518;83,37683
-0,8554368;0,5742807;1,237666;359,7368;333,2635;83,92255
-0,8555815;0,5732918;1,237796;359,9622;333,2499;83,85067
-0,8562963;0,5714923;1,237275;0,2701709;332,6324;83,64362
-0,8555806;0,5707759;1,237345;0,3227785;332,8081;83,83998
-0,8556254;0,570136;1,236858;0,426142;332,6485;83,67424
-0,8574252;0,5700814;1,235626;0,3018292;332,2582;83,22903
-0,8582575;0,5697581;1,234642;0,217992;331,8542;83,08202
-0,8584137;0,5687881;1,233315;-0,0001989293;331,3818;82,49209
-0,8582036;0,5685562;1,233348;0,05772023;331,5488;82,71243
-0,8577852;0,5683941;1,233467;0,1042236;331,8552;82,83695
-0,8572323;0,5678482;1,23373;0,05082686;331,779;82,81332
-0,8563609;0,5673862;1,234214;359,8594;332,0299;83,0513
-0,8561623;0,5670662;1,234324;359,7777;332,4555;82,91418
-0,8560426;0,5666199;1,23438;359,6764;332,2881;83,05581
-0,8566926;0,5655909;1,234184;359,9288;332,2522;83,11731
-0,8580039;0,5646578;1,233943;0,1336055;331,9058;83,11935
-0,860162;0,5639547;1,234178;0,2699565;332,4641;83,04797
-0,8614829;0,5639874;1,234432;0,2723967;332,2883;82,95635
-0,8631554;0,5634337;1,235279;0,4999856;333,057;82,5137
-0,8637826;0,5631996;1,235628;0,7314802;333,205;82,42675
-0,8628428;0,5616779;1,235266;1,280033;331,8105;82,7177
-0,862159;0,5607177;1,235508;1,444975;332,4796;83,0276
-0,8615291;0,5603172;1,235812;1,512724;332,7186;83,28435
-0,8624651;0,5605786;1,235422;1,748104;332,758;82,93615
-0,8633265;0,5603729;1,23484;2,31826;333,8548;82,09817
-0,8638182;0,5607276;1,234538;2,114113;333,6119;82,15104
-0,8618476;0,5595581;1,234861;2,332015;333,8365;82,61803
-0,8606455;0,5581521;1,235397;2,670195;334,0161;82,57467
-0,8597925;0,5577377;1,236408;2,875508;334,6461;82,46658
-0,8596542;0,557758;1,236844;2,470788;334,4069;82,35326
-0,8576839;0,5577672;1,238539;2,676175;335,152;82,37189
-0,854454;0,5576739;1,239893;2,841314;336,9088;82,84487
-0,8517852;0,5576722;1,239539;2,685163;338,7584;82,48314
-0,8469772;0,5590114;1,241958;2,356066;347,2778;82,55261
-0,8436151;0,5578474;1,243665;1,624001;346,8207;82,69422
-0,8419986;0,5572596;1,244617;1,344492;346,2927;83,00596
-0,8411493;0,5579737;1,245525;1,257641;347,502;82,74654
-0,840404;0,5571344;1,246118;0,6517123;346,0853;82,97491
-0,8403618;0,5554556;1,246012;359,5793;341,1212;83,75627
-0,8385317;0,5551915;1,246174;0,3974229;344,8353;82,15738
-0,8369026;0,5542805;1,246568;359,7097;341,6037;82,79897
-0,8341088;0,553332;1,247975;1,682433;348,3808;82,68328
-0,8341088;0,553332;1,247975;1,682433;348,3808;82,68328
-0,8338807;0,5527332;1,248258;0,7400669;345,3688;82,4224
-0,8334057;0,5519992;1,249997;359,7835;342,1449;83,48646
-0,8354895;0,5533777;1,249005;359,9525;344,8714;81,76414
-0,8342493;0,5529431;1,249951;1,016844;347,1989;82,07476
-0,8336897;0,5531195;1,248925;0,5139616;346,1564;82,12374
-0,8349109;0,5550693;1,247869;0,5442001;347,743;80,32265
-0,8365369;0,5565379;1,246889;359,5045;342,8191;80,36576
-0,8383915;0,5574839;1,244582;358,7372;341,3608;79,45246
-0,8346086;0,558965;1,24458;359,6501;347,1072;79,16033
-0,8276541;0,5526396;1,247602;359,5773;344,3004;82,17207
-0,8204389;0,5477925;1,253346;1,233116;345,6003;84,82455
-0,820245;0,5484204;1,254179;0,03086306;342,1119;83,56338
-0,8236902;0,5456834;1,258937;1,267225;345,8665;83,92172
-0,825779;0,5487868;1,264196;0,5163574;345,6271;83,08918
-0,8290851;0,5479034;1,264772;359,4763;342,4482;83,46848
-0,8234057;0,5463409;1,266046;0,9862981;344,4003;84,83896
-0,8233027;0,5461414;1,266566;2,166818;339,4445;83,98041
-0,8257432;0,548499;1,265553;0,8726971;341,9247;82,2708
-0,8196168;0,5491257;1,268101;0,3605309;347,4721;83,95159
-0,8189657;0,545498;1,266538;2,257651;345,744;83,37632
-0,8217728;0,5485909;1,268388;1,567508;348,01;82,62344
-0,8205059;0,5489306;1,270268;0,3323042;345,2823;83,33028
-0,8248436;0,5493057;1,268473;0,9006471;344,9558;83,47704
-0,8233004;0,5485703;1,268773;1,250276;343,8231;83,86893
-0,8255363;0,5495047;1,266408;2,130836;343,1797;83,12549
-0,8263574;0,5499274;1,26645;1,285859;342,2314;83,1564
-0,8273447;0,552192;1,26944;1,41488;338,5458;85,6265
-0,8284249;0,5511776;1,267853;2,892365;337,0706;85,55227
-0,8314614;0,5523717;1,267091;2,603295;336,4716;85,01089
-0,8290803;0,5535719;1,266104;2,484868;338,1615;84,81725
-0,8326735;0,5548345;1,264889;1,55292;339,5204;84,11841
-0,8315809;0,5520475;1,266007;1,869678;337,9662;85,48948
-0,8345556;0,5535605;1,265711;2,517819;338,7222;83,61427
-0,838027;0,553237;1,265912;2,351978;337,0874;83,9268
-0,8409178;0,5570767;1,265531;0,9931874;340,7197;81,59335
-0,8399272;0,5570987;1,265576;0,4536361;341,0396;83,3498
-0,834033;0,5560848;1,26604;1,799138;341,4209;83,592
-0,8363538;0,5557309;1,264741;2,143667;337,6501;83,75443
