-0,8296487;0,5606272;1,236989;352,6819;324,4135;90,73868
-0,8310015;0,5597162;1,236186;352,5897;324,014;90,69107
-0,8308713;0,5609502;1,238257;352,1602;324,9382;90,56744
-0,8317523;0,5610585;1,239033;352,6935;325,971;90,77954
-0,8299608;0,5597618;1,241147;352,9284;327,5366;90,45876
-0,8310471;0,5590771;1,241083;352,8808;327,139;90,19379
-0,8282065;0,5588923;1,242314;352,8037;327,2817;90,04996
-0,8266883;0,559052;1,242011;352,7353;327,5141;89,73788
-0,8273764;0,5594934;1,241372;352,6861;327,2148;89,77467
-0,8279018;0,5593447;1,240672;352,7393;327,2541;89,8522
-0,8290248;0,5596653;1,240051;352,7658;327,2555;90,14779
-0,8305395;0,5589988;1,240243;352,9314;327,0049;90,29388
-0,8305337;0,5587923;1,240435;352,9615;326,9394;90,36889
-0,8309069;0,5583479;1,240919;353,0349;326,8782;90,44837
-0,8305125;0,5584581;1,240869;352,9833;327,0567;90,41455
-0,8303621;0,5589401;1,240508;352,9718;327,076;90,34186
-0,8294907;0,5594333;1,240479;352,7508;326,5281;90,19341
-0,8275838;0,5597672;1,23969;352,6002;326,337;89,94376
-0,8208125;0,5563647;1,243598;354,2834;340,4778;71,73428
-0,8196163;0,5549365;1,244086;354,6871;340,5624;72,26097
-0,8155317;0,5518246;1,245365;355,5757;341,1195;74,35658
-0,8124056;0,5497271;1,246769;355,8664;341,4855;75,9319
-0,8101063;0,5488605;1,247531;356,266;342,0247;76,84653
-0,8103485;0,5481603;1,248151;356,1786;341,5283;77,55684
-0,8092115;0,547411;1,249054;356,2962;341,369;78,62917
-0,8061557;0,5459331;1,250969;356,5361;341,6263;80,18112
-0,8051383;0,5455427;1,251512;356,5476;341,2442;80,86129
-0,8022444;0,5441077;1,252897;356,8619;341,5815;82,27869
-0,8009288;0,5434839;1,253282;357,0986;341,8935;82,71025
-0,7995017;0,5413935;1,252911;357,9891;340,9722;83,46994
-0,7997119;0,5408357;1,252767;358,1245;340,6414;83,61752
-0,7997179;0,5403231;1,2524;358,3445;340,5674;83,80489
-0,7997329;0,5397853;1,252362;358,5415;340,7354;83,83652
-0,8007667;0,5401289;1,252161;358,5206;340,4702;83,89706
-0,8021505;0,5399002;1,251222;358,662;340,1067;83,46201
-0,8033364;0,5403637;1,250505;358,4094;339,6437;83,33781
-0,8015959;0,5403419;1,250339;358,5943;340,7641;83,40602
-0,8022256;0,5402899;1,249683;358,8491;339,2302;83,26523
-0,8029418;0,5401832;1,248909;358,6267;338,1619;83,06095
-0,8009679;0,5404192;1,250001;358,4706;339,3813;83,14952
-0,7988553;0,5409935;1,251153;358,1959;340,8036;82,87251
-0,7963846;0,5420871;1,252873;357,8144;342,1038;82,32846
-0,7953341;0,5423015;1,252776;357,7885;342,5323;82,03278
-0,7982659;0,5428153;1,251472;357,5721;341,5963;80,76818
-0,8047998;0,5442741;1,249247;356,6242;340,3539;78,49756
-0,8150043;0,5484322;1,245426;355,2205;338,7222;74,78197
-0,8242195;0,5543337;1,241459;353,5529;338,1426;71,05929
-0,8317077;0,560825;1,237685;352,0988;338,1244;67,54281
-0,8369069;0,5659244;1,234062;350,8645;337,7468;65,01838
-0,8381395;0,5672312;1,233172;350,4227;337,8813;64,58533
-0,8413153;0,5706523;1,230992;349,2382;338,1926;63,03974
-0,84235;0,5723559;1,229943;348,451;338,4329;62,43571
-0,8422658;0,5730733;1,229737;347,9185;338,3333;62,2402
-0,8417556;0,5727013;1,229841;347,8965;338,5287;62,32067
-0,841074;0,5721485;1,229882;347,8874;338,5329;62,42231
-0,840991;0,5722114;1,230361;347,8421;338,5452;62,24061
-0,8408949;0,5720408;1,230696;347,8664;338,5269;62,43849
-0,8404412;0,5703692;1,23099;348,5195;338,4687;62,95037
-0,839834;0,5690643;1,231548;348,9509;338,3268;63,54774
-0,8387604;0,5671219;1,232215;349,8064;338,3641;64,11459
-0,8366446;0,56488;1,232871;351,1215;338,3967;64,64755
-0,83149;0,5601569;1,235437;353,1263;339,0092;66,38231
-0,8249114;0,5561815;1,239213;354,4868;341,2077;69,18259
-0,817261;0,5519207;1,242112;356,0744;343,0453;72,03933
-0,81354;0,547502;1,244234;356,9252;343,446;74,90012
-0,8080983;0,5468034;1,244968;357,4259;343,8549;77,23446
-0,8032384;0,544383;1,246783;357,9428;344,6479;79,85994
-0,801995;0,5422091;1,247762;358,4537;344,576;80,91215
-0,8033662;0,5399312;1,246594;359,1709;342,9857;81,84352
